`trackrefcode`,`filem3u8url`,`durationsecond`,`quality`
`spt_7haODIqdQFbqXZ9UGQwel8`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/790f4966387279667339042e2066f5ec/790f4966387279667339042e2066f5ec.m3u8`,`193`,`KBPS_128`
`spt_4UOxcZqszxN9FD42DqHrVi`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/4440ad54ce90d21c5a1c73f3535ade8a/4440ad54ce90d21c5a1c73f3535ade8a.m3u8`,`177`,`KBPS_128`
`spt_4VHqE09ZLm7DSA1D5ymwMk`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/777f3df255385b50779fe92af6c46b82/777f3df255385b50779fe92af6c46b82.m3u8`,`238`,`KBPS_128`
`spt_4w2hTyBFpA7tfIpQLkHsCB`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/0a8d6ee9cc36cce03ffba77ed306d3ff/0a8d6ee9cc36cce03ffba77ed306d3ff.m3u8`,`200`,`KBPS_128`
`spt_51RLHAMXtQhq0JCBpWyO4j`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/f66d63a7e0f5c8343bfcc2bd0701c99b/f66d63a7e0f5c8343bfcc2bd0701c99b.m3u8`,`300`,`KBPS_128`
`spt_53lNoGrePnPSD1OL8tPGID`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/6cf6e8093b377c2f6b49272696ad0c00/6cf6e8093b377c2f6b49272696ad0c00.m3u8`,`136`,`KBPS_128`
`spt_55qjNuCATbZwMYI6oOWqqL`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/3eec898e979fdd90b2e695cbd7ab6514/3eec898e979fdd90b2e695cbd7ab6514.m3u8`,`308`,`KBPS_128`
`spt_5bCkS5wz8nilPmtesToNFZ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/099bb413ba8518aa85dda1501f36e25c/099bb413ba8518aa85dda1501f36e25c.m3u8`,`299`,`KBPS_128`
`spt_5e9i8Lwaoa2FFLSupDkNbX`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/19c88fbc5fbbf681fb396d50c3feabe7/19c88fbc5fbbf681fb396d50c3feabe7.m3u8`,`227`,`KBPS_128`
`spt_5eqOo093INz404i5IUGrei`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/c1dbf5b145a54507414f5c9d8aab4fbc/c1dbf5b145a54507414f5c9d8aab4fbc.m3u8`,`198`,`KBPS_128`
`spt_5F2tYNqdhrRSjOHF2uqqTQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/3089811964b66bc06c8b4cf85a1359bc/3089811964b66bc06c8b4cf85a1359bc.m3u8`,`205`,`KBPS_128`
`spt_5G0pnhdf5MvSYkOGsYxBiv`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/1ea98939a759c957deb1ca4225825d30/1ea98939a759c957deb1ca4225825d30.m3u8`,`156`,`KBPS_128`
`spt_5gkkY4TYrtqVb9RJZPw4Ul`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/96ca064fed27477e6656388f4547c246/96ca064fed27477e6656388f4547c246.m3u8`,`234`,`KBPS_128`
`spt_7rjtRM1AgmmraeTTX8tofW`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/23ddf91c8c59884ff226b00b70191e49/23ddf91c8c59884ff226b00b70191e49.m3u8`,`172`,`KBPS_128`
`spt_7rHofAJQQmwff6xEm5Jaja`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/c68dfe0b3d4558aea0166a6610e914bd/c68dfe0b3d4558aea0166a6610e914bd.m3u8`,`223`,`KBPS_128`
`spt_5iMdP8UpQS4Vn43R30fhhs`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/fb1a21aa0639a736503dda7458e1c878/fb1a21aa0639a736503dda7458e1c878.m3u8`,`283`,`KBPS_128`
`spt_5jL0h9UUmy8NXq5Kz0E7Po`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/cd27c1667758d63b29b67f57ff1997ba/cd27c1667758d63b29b67f57ff1997ba.m3u8`,`211`,`KBPS_128`
`spt_5MqbEeHjvM6ue23B9FQWX1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/fd5d767a4ef2ed06a89b8e9317d686a2/fd5d767a4ef2ed06a89b8e9317d686a2.m3u8`,`243`,`KBPS_128`
`spt_5pecBfvm22kQON5STs5q45`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/6c60c00c917b6e2511931e3b6498d573/6c60c00c917b6e2511931e3b6498d573.m3u8`,`330`,`KBPS_128`
`spt_5PleYXHjjFbeSsF8U1zFH6`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/fbb322cca1d08264965554e67a142e81/fbb322cca1d08264965554e67a142e81.m3u8`,`208`,`KBPS_128`
`spt_5rtD9QdtPFV5C0aoj1UWEz`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/3529d1e7781f465a77a32891f5691e19/3529d1e7781f465a77a32891f5691e19.m3u8`,`278`,`KBPS_128`
`spt_5rvn7zGZYmFDq27Y2P7tPu`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/3ee3d3757f05b955fcfc728082ea8cdb/3ee3d3757f05b955fcfc728082ea8cdb.m3u8`,`218`,`KBPS_128`
`spt_4SJ7hos87hCbjORPLwyNSg`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/9d83c36fd1ee11f0bcea9e705df638d3/9d83c36fd1ee11f0bcea9e705df638d3.m3u8`,`249`,`KBPS_128`
`spt_4TzVp4kxGImB998imWqOWW`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/32d85f08e3832d48e29bdf2302f3a699/32d85f08e3832d48e29bdf2302f3a699.m3u8`,`165`,`KBPS_128`
`spt_4vszU0EBFBA8U8niUXKHnl`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/c974bd55a70e4d3ff1f20db62f388f11/c974bd55a70e4d3ff1f20db62f388f11.m3u8`,`347`,`KBPS_128`
`spt_4W6hVmyiYP3yKHMuAi83Vs`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/cc78dc90d3328d2a4c3e67dba52fd5ab/cc78dc90d3328d2a4c3e67dba52fd5ab.m3u8`,`243`,`KBPS_128`
`spt_4YWFIUiCtsgMeg8d6Sz2qm`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/e6a40a45af2803a6c6743e09ae1d67ef/e6a40a45af2803a6c6743e09ae1d67ef.m3u8`,`192`,`KBPS_128`
`spt_50B14iuve88LfNCjL2LxT1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/8e1c34f207ceb5300593af0e8d6de5ff/8e1c34f207ceb5300593af0e8d6de5ff.m3u8`,`226`,`KBPS_128`
`spt_558BMpy1676anidjDeZqaM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/6b6962a0c1fd705f95ce3e54239b9648/6b6962a0c1fd705f95ce3e54239b9648.m3u8`,`76`,`KBPS_128`
`spt_50nQXXNcfGX91CP2OjQH2t`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/1009448b540896eceef42d765e6f487e/1009448b540896eceef42d765e6f487e.m3u8`,`228`,`KBPS_128`
`spt_5CPgUgafpdT4bXF7S1425R`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/173e17a165b29fbafee7b1cd6c5399eb/173e17a165b29fbafee7b1cd6c5399eb.m3u8`,`231`,`KBPS_128`
`spt_5EYRmwE5mmZIBm7xZMN8Tz`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/e8a21c86afb4813d8b3968f6b4790aa8/e8a21c86afb4813d8b3968f6b4790aa8.m3u8`,`212`,`KBPS_128`
`spt_5f5xcs8BO4qESf6ers40KQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/d87fc94636a1c1df52a034125762e5d2/d87fc94636a1c1df52a034125762e5d2.m3u8`,`158`,`KBPS_128`
`spt_5Gi6P1oFTP5t2O4JViaxaf`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/c305e16769cd8ed6449ec993b5344716/c305e16769cd8ed6449ec993b5344716.m3u8`,`288`,`KBPS_128`
`spt_5h8APttc9m5Eo7H1CY3tEF`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/1a8e4a3dabeca941f22dff4a2027949f/1a8e4a3dabeca941f22dff4a2027949f.m3u8`,`243`,`KBPS_128`
`spt_5KWeHCDuYBslakPuaoQ9yB`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/318acaa2b3ec548060bad49382eca08e/318acaa2b3ec548060bad49382eca08e.m3u8`,`264`,`KBPS_128`
`spt_5KpPj8bk2v8i6I8QnJJClk`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/2481560e48fe30488e599eb7dd3e11c1/2481560e48fe30488e599eb7dd3e11c1.m3u8`,`188`,`KBPS_128`
`spt_5jekYAGvtgrV4yJGSYuiNi`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/b37a05f70006368def9de7001103022e/b37a05f70006368def9de7001103022e.m3u8`,`233`,`KBPS_128`
`spt_5Mk6CsJb4fSeRtcOoblTFq`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/7b4269fa1c61d8e67f566934de73e820/7b4269fa1c61d8e67f566934de73e820.m3u8`,`166`,`KBPS_128`
`spt_5O9WAKn8hd4j53UsTzeZyR`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/31b67fe08f24f41963fada66105aa75e/31b67fe08f24f41963fada66105aa75e.m3u8`,`174`,`KBPS_128`
`spt_5pB03XkFl2ICwOaBcOjno3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/ddd0329814d5ddb2f9656c15f345da94/ddd0329814d5ddb2f9656c15f345da94.m3u8`,`204`,`KBPS_128`
`spt_5u8zbHIBV5qhinFSxtZZ5b`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/b00f07cfdd4d45e8fb081baf40e8aa17/b00f07cfdd4d45e8fb081baf40e8aa17.m3u8`,`292`,`KBPS_128`
`spt_5urlmtFR6VCj1uZi1cOeHv`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/462fec10c442f9c8a5df158d371688cc/462fec10c442f9c8a5df158d371688cc.m3u8`,`191`,`KBPS_128`
`spt_5vndBaWXQ46wABipoVMI3U`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/61991de5080a8c60f530a24801af4bcc/61991de5080a8c60f530a24801af4bcc.m3u8`,`321`,`KBPS_128`
`spt_5vNTREpdqMS8RRwgMrrhTH`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/572449c06b59cb5f42e0248ea97376fc/572449c06b59cb5f42e0248ea97376fc.m3u8`,`294`,`KBPS_128`
`spt_4RR4grHjUyOz0aHTtzAb6Z`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/36d6a6db62623be4a9537f4b1d943db8/36d6a6db62623be4a9537f4b1d943db8.m3u8`,`180`,`KBPS_128`
`spt_4SZDT404UF7wreDXvgInE0`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/6f05a703353ccd473448c9acc2f39324/6f05a703353ccd473448c9acc2f39324.m3u8`,`172`,`KBPS_128`
`spt_4UmqDwvJ9N2xXpWSKZUd7r`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/431ea44216169cb76aa78ed042f6a104/431ea44216169cb76aa78ed042f6a104.m3u8`,`197`,`KBPS_128`
`spt_4vIplJLfvQ3jHuszwH6o8S`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/06b426c040412f0e580f2dc52e93ac79/06b426c040412f0e580f2dc52e93ac79.m3u8`,`224`,`KBPS_128`
`spt_4Ykmj47fulJ1FTeCXctW91`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/173ed574c819f4523466471712b468db/173ed574c819f4523466471712b468db.m3u8`,`290`,`KBPS_128`
`spt_50NpZbrCi3zkkuIUHvRi3Z`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/23fce73b8abc56b3fad9d1fb5776e3b0/23fce73b8abc56b3fad9d1fb5776e3b0.m3u8`,`321`,`KBPS_128`
`spt_51Ek3aRV2IFyaR2cebOdq1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/b6c7700b91dcbbbe0a680fcb32837e66/b6c7700b91dcbbbe0a680fcb32837e66.m3u8`,`245`,`KBPS_128`
`spt_55XwhqGIWYgO8Z5AjWP1XQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/925214588494e65d592cffc1a8f68f7c/925214588494e65d592cffc1a8f68f7c.m3u8`,`314`,`KBPS_128`
`spt_5CC5ufQNpkpZBChos4p2vT`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/e573a4fd8ef7f207238788511b6805d0/e573a4fd8ef7f207238788511b6805d0.m3u8`,`159`,`KBPS_128`
`spt_5fzkB44SD3hdyONqJTIAo3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/8bb3955993447ff6ad69975a0f2dfbd2/8bb3955993447ff6ad69975a0f2dfbd2.m3u8`,`209`,`KBPS_128`
`spt_5hHaGXOW2apV7jAex3SbAu`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/5b45de21f2dba56dc10e7fd116785a2c/5b45de21f2dba56dc10e7fd116785a2c.m3u8`,`343`,`KBPS_128`
`spt_50NyDEyc3TL7kqohkP0jpM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/649bb1066cc04e7608d1ee78925cced4/649bb1066cc04e7608d1ee78925cced4.m3u8`,`176`,`KBPS_128`
`spt_5I75zCBtPuVMsAvqj6GR8U`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/c97f07278560841821e77e8873650bea/c97f07278560841821e77e8873650bea.m3u8`,`290`,`KBPS_128`
`spt_5MaxWG7vHZ1hUFYSIjeZwt`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/cd211eee685dfaa8c57191b455e288dd/cd211eee685dfaa8c57191b455e288dd.m3u8`,`254`,`KBPS_128`
`spt_5NTOzC1oWJyIBuWSY6fzSI`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/81eda7d6dfa7d7b71cd73c3f2b5bd084/81eda7d6dfa7d7b71cd73c3f2b5bd084.m3u8`,`577`,`KBPS_128`
`spt_5onZuYOhJel32pSHMflkER`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/b59376612204f8f09fa310573fe9f12b/b59376612204f8f09fa310573fe9f12b.m3u8`,`194`,`KBPS_128`
`spt_5QjmJtxUdew2X8QQthDuWu`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/d967184e7bcff48eb45bc8ad142e357f/d967184e7bcff48eb45bc8ad142e357f.m3u8`,`190`,`KBPS_128`
`spt_5sQdUUdrcqPsSSbHqVKT1h`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/9a75b83e728818c64cef3d1814f84fb0/9a75b83e728818c64cef3d1814f84fb0.m3u8`,`237`,`KBPS_128`
`spt_5TNrAOwmSB7xzSHOmc2kwM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/29ace0cb4511f250c96b85ab22d3794a/29ace0cb4511f250c96b85ab22d3794a.m3u8`,`212`,`KBPS_128`
`spt_5Ue4dU48tjOLoMiNutVDun`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/eb52465b5cbc4a43e3c65b04eff9804a/eb52465b5cbc4a43e3c65b04eff9804a.m3u8`,`297`,`KBPS_128`
`spt_5uiyP1DpD9cFVGHXc3E22c`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/570d75cb40f717fe6c41eb922d6832f1/570d75cb40f717fe6c41eb922d6832f1.m3u8`,`208`,`KBPS_128`
`spt_5wobG3qePXnU05iaC3wzkv`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/5e7519e1f2b5733aff5cddd338f3fbab/5e7519e1f2b5733aff5cddd338f3fbab.m3u8`,`240`,`KBPS_128`
`spt_5WZQtNNoeqHEVJrl7TmaRx`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/18f327ba3732aec9d4cadd93b896c883/18f327ba3732aec9d4cadd93b896c883.m3u8`,`177`,`KBPS_128`
`spt_5Y2oddbjVGb9vr3ZQroSQF`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/50e1aed7498165ec230e9f0e25b00581/50e1aed7498165ec230e9f0e25b00581.m3u8`,`241`,`KBPS_128`
`spt_4sg6s7gtJy2jjNF73IgmlQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/bf74b76c134a4fa88f37e95aa9e17030/bf74b76c134a4fa88f37e95aa9e17030.m3u8`,`342`,`KBPS_128`
`spt_5n9pyLLoDzf7tTtnUrSMsU`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/f53619ac0105f578921f009e5b3f62de/f53619ac0105f578921f009e5b3f62de.m3u8`,`267`,`KBPS_128`
`spt_4SE7mhvqQr4AkVwWGMDL4t`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/1d52a1f862d46fc1a6f7ef69314bc768/1d52a1f862d46fc1a6f7ef69314bc768.m3u8`,`278`,`KBPS_128`
`spt_4T8cHcePR1pDIOsGOwS7HP`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/6509fb9e080ab64ae395ebac8414e5bb/6509fb9e080ab64ae395ebac8414e5bb.m3u8`,`177`,`KBPS_128`
`spt_4v8M4ulZCLlmUW4aMDUA4B`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/945d808a33accddf93d42178fdb72ee5/945d808a33accddf93d42178fdb72ee5.m3u8`,`238`,`KBPS_128`
`spt_4X5NRtQb0keqJp1t2Gb3cU`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/197d0fa978c49e947454676739498eab/197d0fa978c49e947454676739498eab.m3u8`,`202`,`KBPS_128`
`spt_50UuQk3ALvJ0Wy5DAXeKCD`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/595abafe9e6c973c598a9f3517181798/595abafe9e6c973c598a9f3517181798.m3u8`,`212`,`KBPS_128`
`spt_536nOFgn1GQ0OPoLn8jW8j`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/8c3d3ace6f1dd0531833b299b03f7e98/8c3d3ace6f1dd0531833b299b03f7e98.m3u8`,`296`,`KBPS_128`
`spt_58XezCKDBpiXAOEgIlzEAM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/de621108ace2c6925472f1a8964998b2/de621108ace2c6925472f1a8964998b2.m3u8`,`201`,`KBPS_128`
`spt_59IkCdtWLzBIXIEmZajgaB`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/775047e46a5302158ab7cd2cd887de53/775047e46a5302158ab7cd2cd887de53.m3u8`,`143`,`KBPS_128`
`spt_5aJWxf48JqxlOpRpzd20ln`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/4bd06c415dc8f095b236495b9b80f62c/4bd06c415dc8f095b236495b9b80f62c.m3u8`,`192`,`KBPS_128`
`spt_5AnzHcd4fUKun5xocJ9FYy`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/57902c8d5d4adacf5b8f548e05e09976/57902c8d5d4adacf5b8f548e05e09976.m3u8`,`236`,`KBPS_128`
`spt_1Jsp2ZsE3TJRLlqFwxQB0B`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/5fdd78515f1b36dee2d11741b730e299/5fdd78515f1b36dee2d11741b730e299.m3u8`,`242`,`KBPS_128`
`spt_5b5AiSq2HKtUyWnoOPr4wJ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/9a23231f63ddfea7c9a96ca97f49401a/9a23231f63ddfea7c9a96ca97f49401a.m3u8`,`198`,`KBPS_128`
`spt_5Bno3L938ncP5GRYQ2GwaU`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/75ea0ad2c0f6b60addfac2e9e5bdfc8a/75ea0ad2c0f6b60addfac2e9e5bdfc8a.m3u8`,`249`,`KBPS_128`
`spt_5CRlXz3tAtLelDyMy2aJSm`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/e021635b71ca3097f586664f4a5947f5/e021635b71ca3097f586664f4a5947f5.m3u8`,`201`,`KBPS_128`
`spt_5Erly9TLs6otDGWeaMIk9u`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/784ec52bdd6e672618a807e835ec99bc/784ec52bdd6e672618a807e835ec99bc.m3u8`,`168`,`KBPS_128`
`spt_5fDVYosxFK9ZhkcxjQFR1Q`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/da7a2445f2a1cad4eefb362486bbcd7e/da7a2445f2a1cad4eefb362486bbcd7e.m3u8`,`6`,`KBPS_128`
`spt_5fFPBwnHPzbyKkna9Mogv2`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/f314e092c583c880a4b8f7bc2e33a4f6/f314e092c583c880a4b8f7bc2e33a4f6.m3u8`,`544`,`KBPS_128`
`spt_5Gzx28m6v4lWDClQbJREBi`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/15df7330276945de41cd07ef817d9070/15df7330276945de41cd07ef817d9070.m3u8`,`213`,`KBPS_128`
`spt_5H7UgZQk2p5x4nmeuDjmE4`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/14f3c01e9c624777a91d76dbfc9d1c70/14f3c01e9c624777a91d76dbfc9d1c70.m3u8`,`286`,`KBPS_128`
`spt_5ljBUWbpSnIKUm398wDPoc`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/e18c19d15b3dedc189404f1b143e6db2/e18c19d15b3dedc189404f1b143e6db2.m3u8`,`254`,`KBPS_128`
`spt_5yu7d1FluvzIoXpKxbhg4Q`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/dcd5ef5965a9f4180313f07b056587ad/dcd5ef5965a9f4180313f07b056587ad.m3u8`,`269`,`KBPS_128`
`spt_4RA8g5OyE0SOfx1NdpOsuy`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/76437b699e6333e1082af5b0d9316577/76437b699e6333e1082af5b0d9316577.m3u8`,`235`,`KBPS_128`
`spt_4w8NV8ItoNDRljkZMaJNDd`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/0b0884c2018b05fbc4481c335139d287/0b0884c2018b05fbc4481c335139d287.m3u8`,`230`,`KBPS_128`
`spt_4XLCijVnifkTPvJJWXc19m`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/1500dfbbf238cc1d52b8759b5dc41ad6/1500dfbbf238cc1d52b8759b5dc41ad6.m3u8`,`241`,`KBPS_128`
`spt_4YbEchxF16AHNs0OlVGAHO`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/f54d6e55cf79144286ada1446de890c9/f54d6e55cf79144286ada1446de890c9.m3u8`,`283`,`KBPS_128`
`spt_4YlONlgQSiwcnbekPPs2Zy`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/ddc363facfbd19596284987498e65cbe/ddc363facfbd19596284987498e65cbe.m3u8`,`340`,`KBPS_128`
`spt_4ytY8tPWkNhOE1QZC8T18b`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/a159fe6ac28b79b30960014c216e0e11/a159fe6ac28b79b30960014c216e0e11.m3u8`,`372`,`KBPS_128`
`spt_52zI3SbkgszyA3W5rzG6Ro`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/22995607095a175c0dc5e62011ffbdd1/22995607095a175c0dc5e62011ffbdd1.m3u8`,`295`,`KBPS_128`
`spt_53eMjrLtr1MItv60kvOKKQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/99b36b9e396b06281933467a7ef40d2a/99b36b9e396b06281933467a7ef40d2a.m3u8`,`271`,`KBPS_128`
`spt_53hV48oGTRhNLGxHrt3YIp`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/e3761bc7b2349b80937bce7cafa60f27/e3761bc7b2349b80937bce7cafa60f27.m3u8`,`269`,`KBPS_128`
`spt_54Hg2a9Sim4VIXH1ySesPC`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/5988cb69a7cad8051473c13900621e1f/5988cb69a7cad8051473c13900621e1f.m3u8`,`300`,`KBPS_128`
`spt_58C3VD9A3Hkkzjr8zaSlm1`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/ecdcab65c31ec136944927a175719d4a/ecdcab65c31ec136944927a175719d4a.m3u8`,`278`,`KBPS_128`
`spt_58RSo49gcXFE5NjdI5ZF2i`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/7631885627509cf1dda6387a405981a4/7631885627509cf1dda6387a405981a4.m3u8`,`177`,`KBPS_128`
`spt_5CzPT4blX3iMmj5WUPtrHh`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/90975c856c68b0633bbf522c33aa2834/90975c856c68b0633bbf522c33aa2834.m3u8`,`315`,`KBPS_128`
`spt_5eLjYOVPnsF3IIxqszswhr`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/47260b2c7cac1282791b54a0c8b1ef44/47260b2c7cac1282791b54a0c8b1ef44.m3u8`,`242`,`KBPS_128`
`spt_5gEhzkXFmeN5hJE1dFDhdV`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/5b7970fb05c6658025b4d3262cc66959/5b7970fb05c6658025b4d3262cc66959.m3u8`,`355`,`KBPS_128`
`spt_5hjjXy3zfT4qnH0s2WFXDJ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/3fa19c817e0cb2388cccb0d1461a19a6/3fa19c817e0cb2388cccb0d1461a19a6.m3u8`,`345`,`KBPS_128`
`spt_5HouHHJ1bh4rU2435C3uWu`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/61074286c65f928cf535fc4c508c1832/61074286c65f928cf535fc4c508c1832.m3u8`,`295`,`KBPS_128`
`spt_5IdxgEhucX83woD3VIDdQd`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/ac3aca2f85e182abf3f36e7eafc137ed/ac3aca2f85e182abf3f36e7eafc137ed.m3u8`,`270`,`KBPS_128`
`spt_5qmn7jS9zkKFaVYXoNhX0Q`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/916af0534d67af2fbc8f0c8237ebfe00/916af0534d67af2fbc8f0c8237ebfe00.m3u8`,`300`,`KBPS_128`
`spt_5S4KEhK9JfMpHNR2fyXBan`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/2e8327a9f686aefd21e5fb2d862f00db/2e8327a9f686aefd21e5fb2d862f00db.m3u8`,`317`,`KBPS_128`
